# protein_xref_1	protein_xref_2	alternative_identifiers_1	alternative_identifiers_2	protein_alias_1	protein_alias_2	detection_method	author_name	pmid	protein_taxid_1	protein_taxid_2	interaction_type	source_database_id	database_identifier	confidence
uniprotkb:Q12959	uniprotkb:P27962	intact:EBI-357481|uniprotkb:Q12958|uniprotkb:A5YKK7|uniprotkb:B7ZMM0|uniprotkb:B9EIQ5|uniprotkb:D3DXB8|uniprotkb:D3DXB9|uniprotkb:B4DGU1|uniprotkb:B4DGZ8|uniprotkb:E7EWL7|uniprotkb:E9PG21	intact:EBI-11793889	psi-mi:dlg1_human(display_long)|uniprotkb:DLG1(gene name)|psi-mi:DLG1(display_short)|uniprotkb:Synapse-associated protein 97(gene name synonym)|uniprotkb:hDlg(gene name synonym)	psi-mi:ve6_hpvme(display_long)|uniprotkb:E6(gene name)|psi-mi:E6(display_short)	psi-mi:MI:0084(phage display)	Ivarsson et al. (2014)	imex:IM-25074|pubmed:24550280	9606	10602	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-11793899|imex:IM-25074-14	intact-miscore:0.40
uniprotkb:Q9Y2S7	uniprotkb:P04015	uniprotkb:PDIP2_HUMAN	uniprotkb:VE2_HPV11	uniprotkb:PDIP2_HUMAN	uniprotkb:VE2_HPV11	psi-mi:MI:0018(two hybrid)	-	pubmed:22761572	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:3798|virhostnet-nrid:3784	virhostnet-miscore:0.32715574
uniprotkb:Q9Y2S7	uniprotkb:P04015	intact:EBI-713000|uniprotkb:Q96JE4|uniprotkb:B2R846	intact:EBI-7010556|intact:MINT-95651	psi-mi:pdip2_human(display_long)|uniprotkb:38 kDa DNA polymerase delta interaction protein(gene name synonym)|uniprotkb:POLDIP2(gene name)|psi-mi:POLDIP2(display_short)|uniprotkb:PDIP38(gene name synonym)|uniprotkb:POLD4(gene name synonym)|uniprotkb:HSPC017(orf name)	psi-mi:ve2_hpv11(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:0397(two hybrid array)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16046429|psi-mi:MI:0471|imex:IM-25807-67	intact-miscore:0.49
uniprotkb:Q9Y2S7	uniprotkb:P04015	intact:EBI-713000|uniprotkb:Q96JE4|uniprotkb:B2R846	intact:EBI-7010556|intact:MINT-95651	psi-mi:pdip2_human(display_long)|uniprotkb:38 kDa DNA polymerase delta interaction protein(gene name synonym)|uniprotkb:POLDIP2(gene name)|psi-mi:POLDIP2(display_short)|uniprotkb:PDIP38(gene name synonym)|uniprotkb:POLD4(gene name synonym)|uniprotkb:HSPC017(orf name)	psi-mi:ve2_hpv11(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16050586|psi-mi:MI:0471|imex:IM-25807-457	author score:7.96|intact-miscore:0.49
uniprotkb:Q8WWY3	uniprotkb:P04020	uniprotkb:PRP31_HUMAN	uniprotkb:VE7_HPV11	uniprotkb:PRP31_HUMAN	uniprotkb:VE7_HPV11	psi-mi:MI:0018(two hybrid)	-	pubmed:22810586	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:11539|virhostnet-nrid:10836	virhostnet-miscore:0.32715574
uniprotkb:Q8WWY3	uniprotkb:P04020	intact:EBI-1567797|uniprotkb:Q8N7F9|uniprotkb:Q9H271|uniprotkb:Q9Y439|uniprotkb:Q17RB4|intact:EBI-10177194|uniprotkb:F1T0A5|uniprotkb:E7ESA8|uniprotkb:F1T0A4	intact:EBI-7005254|intact:MINT-123217	psi-mi:prp31_human(display_long)|uniprotkb:Pre-mRNA-processing factor 31(gene name synonym)|uniprotkb:U4/U6 snRNP 61 kDa protein(gene name synonym)|uniprotkb:Serologically defined breast cancer antigen NY-BR-99(gene name synonym)|uniprotkb:PRPF31(gene name)|psi-mi:PRPF31(display_short)|uniprotkb:PRP31(gene name synonym)	psi-mi:ve7_hpv11(display_long)|uniprotkb:E7(gene name)|psi-mi:E7(display_short)	psi-mi:MI:0397(two hybrid array)	Rozenblatt-Rosen et al. (2012)	doi:10.1038/nature11288|pubmed:22810586|imex:IM-25307	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-11736916|psi-mi:MI:0471|imex:IM-25307-551	intact-miscore:0.37
uniprotkb:Q96DZ1	uniprotkb:P69901	intact:EBI-1023677|uniprotkb:O95901|uniprotkb:Q6UWN7|uniprotkb:Q9NUY7|uniprotkb:Q9UQL4|uniprotkb:B2RDB4|uniprotkb:B5MC72	intact:EBI-11733185|uniprotkb:P04018	psi-mi:erlec_human(display_long)|uniprotkb:C2orf30(gene name synonym)|uniprotkb:XTP3-transactivated gene B protein(gene name synonym)|uniprotkb:ER lectin(gene name synonym)|uniprotkb:ERLEC1(gene name)|psi-mi:ERLEC1(display_short)|uniprotkb:XTP3TPB(gene name synonym)|uniprotkb:UNQ1878/PRO4321(orf name)	psi-mi:ve5b_hpv11(display_long)	psi-mi:MI:0676(tandem affinity purification)	Rozenblatt-Rosen et al. (2012)	doi:10.1038/nature11288|pubmed:22810586|imex:IM-25307	9606	10580	psi-mi:MI:0914(association)	psi-mi:MI:0471(MINT)	intact:EBI-11733364|psi-mi:MI:0471|imex:IM-25307-227	intact-miscore:0.35
uniprotkb:Q96DZ1	uniprotkb:B9UPF3	uniprotkb:ERLEC_HUMAN	uniprotkb:B9UPF3_HPV11	uniprotkb:ERLEC_HUMAN	uniprotkb:B9UPF3_HPV11	psi-mi:MI:0676(tandem affinity purification)	-	pubmed:22810586	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:13098|virhostnet-nrid:12349	virhostnet-miscore:0.32715574
uniprotkb:P62879	uniprotkb:P04013	uniprotkb:GBB2_HUMAN	uniprotkb:VL2_HPV11	uniprotkb:GBB2_HUMAN	uniprotkb:VL2_HPV11	psi-mi:MI:0018(two hybrid)	-	pubmed:12482659	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:30490|virhostnet-nrid:27984	virhostnet-miscore:0.32715574
uniprotkb:Q13227	uniprotkb:P04019	uniprotkb:GPS2_HUMAN	uniprotkb:VE6_HPV11	uniprotkb:GPS2_HUMAN	uniprotkb:VE6_HPV11	psi-mi:MI:0059(gst pull down)	-	pubmed:11119584	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:29017|virhostnet-nrid:27280	virhostnet-miscore:0.18369399
uniprotkb:Q13227	uniprotkb:P04019	intact:EBI-713355|uniprotkb:Q6FHM8|uniprotkb:B4DXA1	intact:EBI-1177232	psi-mi:gps2_human(display_long)|uniprotkb:GPS2(gene name)|psi-mi:GPS2(display_short)	psi-mi:ve6_hpv11(display_long)|uniprotkb:E6(gene name)|psi-mi:E6(display_short)	psi-mi:MI:0096(pull down)	Degenhardt et al. (2001)	pubmed:11119584|mint:MINT-5213321	9606	10580	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0471(MINT)	intact:EBI-7463302|mint:MINT-69654	intact-miscore:0.44
uniprotkb:P30101	uniprotkb:P04015	uniprotkb:PDIA3_HUMAN	uniprotkb:VE2_HPV11	uniprotkb:PDIA3_HUMAN	uniprotkb:VE2_HPV11	psi-mi:MI:0018(two hybrid)	-	pubmed:22761572	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:11057|virhostnet-nrid:10390	virhostnet-miscore:0.32715574
uniprotkb:P30101	uniprotkb:B9UPF3	uniprotkb:PDIA3_HUMAN	uniprotkb:B9UPF3_HPV11	uniprotkb:PDIA3_HUMAN	uniprotkb:B9UPF3_HPV11	psi-mi:MI:0676(tandem affinity purification)	-	pubmed:22810586	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:13108|virhostnet-nrid:12359	virhostnet-miscore:0.32715574
uniprotkb:P30101	uniprotkb:P69901	intact:EBI-979862|uniprotkb:Q13453|uniprotkb:Q14255|uniprotkb:Q8IYF8|uniprotkb:Q9UMU7	intact:EBI-11733185|uniprotkb:P04018	psi-mi:pdia3_human(display_long)|uniprotkb:Disulfide isomerase ER-60(gene name synonym)|uniprotkb:Endoplasmic reticulum resident protein 60(gene name synonym)|uniprotkb:58 kDa microsomal protein(gene name synonym)|uniprotkb:Endoplasmic reticulum resident protein 57(gene name synonym)|uniprotkb:58 kDa glucose-regulated protein(gene name synonym)|uniprotkb:PDIA3(gene name)|psi-mi:PDIA3(display_short)|uniprotkb:ERP60(gene name synonym)|uniprotkb:GRP58(gene name synonym)|uniprotkb:ERP57(gene name synonym)	psi-mi:ve5b_hpv11(display_long)	psi-mi:MI:0676(tandem affinity purification)	Rozenblatt-Rosen et al. (2012)	doi:10.1038/nature11288|pubmed:22810586|imex:IM-25307	9606	10580	psi-mi:MI:0914(association)	psi-mi:MI:0471(MINT)	intact:EBI-11733364|psi-mi:MI:0471|imex:IM-25307-227	intact-miscore:0.35
uniprotkb:P30101	uniprotkb:P04015	intact:EBI-979862|uniprotkb:Q13453|uniprotkb:Q14255|uniprotkb:Q8IYF8|uniprotkb:Q9UMU7	intact:EBI-7010556|intact:MINT-95651	psi-mi:pdia3_human(display_long)|uniprotkb:Disulfide isomerase ER-60(gene name synonym)|uniprotkb:Endoplasmic reticulum resident protein 60(gene name synonym)|uniprotkb:58 kDa microsomal protein(gene name synonym)|uniprotkb:Endoplasmic reticulum resident protein 57(gene name synonym)|uniprotkb:58 kDa glucose-regulated protein(gene name synonym)|uniprotkb:PDIA3(gene name)|psi-mi:PDIA3(display_short)|uniprotkb:ERP60(gene name synonym)|uniprotkb:GRP58(gene name synonym)|uniprotkb:ERP57(gene name synonym)	psi-mi:ve2_hpv11(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:0397(two hybrid array)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16046444|psi-mi:MI:0471|imex:IM-25807-70	intact-miscore:0.37
uniprotkb:Q9UMX0	uniprotkb:D7GMA9	uniprotkb:UBQL1_HUMAN	uniprotkb:D7GMA9_HPV11	uniprotkb:UBQL1_HUMAN	uniprotkb:D7GMA9_HPV11	psi-mi:MI:0018(two hybrid)	-	pubmed:22810586	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:11521|virhostnet-nrid:10818	virhostnet-miscore:0.32715574
uniprotkb:Q9UMX0	uniprotkb:P04017	intact:EBI-741480|uniprotkb:Q8IXS9|uniprotkb:Q8N2Q3|uniprotkb:Q9H0T8|uniprotkb:Q9H3R4|uniprotkb:Q9HAZ5|uniprotkb:Q5T6J5|uniprotkb:Q5T6J9|uniprotkb:A0A024R284	intact:EBI-11736807	psi-mi:ubql1_human(display_long)|uniprotkb:Protein linking IAP with cytoskeleton 1(gene name synonym)|uniprotkb:UBQLN1(gene name)|psi-mi:UBQLN1(display_short)|uniprotkb:DA41(gene name synonym)|uniprotkb:PLIC1(gene name synonym)	psi-mi:ve5a_hpv11(display_long)	psi-mi:MI:0397(two hybrid array)	Rozenblatt-Rosen et al. (2012)	doi:10.1038/nature11288|pubmed:22810586|imex:IM-25307	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-11736816|psi-mi:MI:0471|imex:IM-25307-75	intact-miscore:0.37
uniprotkb:P07305	uniprotkb:P04014	intact:EBI-725224|uniprotkb:Q6FG88|uniprotkb:Q8N6R3|uniprotkb:B4DRD6|uniprotkb:B2R6I0|dip:DIP-41775N	intact:EBI-7014446|intact:MINT-95113	psi-mi:h10_human(display_long)|uniprotkb:Histone H1'(gene name synonym)|uniprotkb:Histone H1(0)(gene name synonym)|uniprotkb:H1F0(gene name)|psi-mi:H1F0(display_short)|uniprotkb:H1FV(gene name synonym)	psi-mi:ve1_hpv11(display_long)|uniprotkb:E1(gene name)|psi-mi:E1(display_short)|uniprotkb:ATP-dependent helicase E1(gene name synonym)	psi-mi:MI:0004(affinity chromatography technology)	Swindle et al. (1998)	pubmed:9499053|mint:MINT-6547671	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-8679683|mint:MINT-73422	intact-miscore:0.52
uniprotkb:P07305	uniprotkb:P04014	intact:EBI-725224|uniprotkb:Q6FG88|uniprotkb:Q8N6R3|uniprotkb:B4DRD6|uniprotkb:B2R6I0|dip:DIP-41775N	intact:EBI-7014446|intact:MINT-95113	psi-mi:h10_human(display_long)|uniprotkb:Histone H1'(gene name synonym)|uniprotkb:Histone H1(0)(gene name synonym)|uniprotkb:H1F0(gene name)|psi-mi:H1F0(display_short)|uniprotkb:H1FV(gene name synonym)	psi-mi:ve1_hpv11(display_long)|uniprotkb:E1(gene name)|psi-mi:E1(display_short)|uniprotkb:ATP-dependent helicase E1(gene name synonym)	psi-mi:MI:0019(coimmunoprecipitation)	Swindle et al. (1998)	pubmed:9499053|mint:MINT-6547671	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-8679663|mint:MINT-73423	intact-miscore:0.52
uniprotkb:P22736	uniprotkb:P04015	uniprotkb:NR4A1_HUMAN	uniprotkb:VE2_HPV11	uniprotkb:NR4A1_HUMAN	uniprotkb:VE2_HPV11	psi-mi:MI:0018(two hybrid)	-	pubmed:22761572	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:11213|virhostnet-nrid:10545	virhostnet-miscore:0.32715574
uniprotkb:P22736	uniprotkb:P04015	intact:EBI-721550|uniprotkb:B4DML7|uniprotkb:Q15627|uniprotkb:Q53Y00|uniprotkb:Q6IBU8	intact:EBI-7010556|intact:MINT-95651	psi-mi:nr4a1_human(display_long)|uniprotkb:Nuclear hormone receptor NUR/77(gene name synonym)|uniprotkb:Testicular receptor 3(gene name synonym)|uniprotkb:Orphan nuclear receptor HMR(gene name synonym)|uniprotkb:Early response protein NAK1(gene name synonym)|uniprotkb:Orphan nuclear receptor TR3(gene name synonym)|uniprotkb:ST-59(gene name synonym)|uniprotkb:GFRP1(gene name synonym)|uniprotkb:HMR(gene name synonym)|uniprotkb:NAK1(gene name synonym)|uniprotkb:NR4A1(gene name)|psi-mi:NR4A1(display_short)	psi-mi:ve2_hpv11(display_long)|uniprotkb:E2(gene name)|psi-mi:E2(display_short)	psi-mi:MI:1203(split luciferase complementation)	Muller et al. (2011)	pubmed:22761572|imex:IM-25807|doi:10.1371/journal.ppat.1002761	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-16050526|psi-mi:MI:0471|imex:IM-25807-452	author score:6.87|intact-miscore:0.37
uniprotkb:P10914	uniprotkb:P04020	intact:EBI-1055781|uniprotkb:Q96GG7	intact:EBI-7005254|intact:MINT-123217	psi-mi:irf1_human(display_long)|uniprotkb:IRF1(gene name)|psi-mi:IRF1(display_short)	psi-mi:ve7_hpv11(display_long)|uniprotkb:E7(gene name)|psi-mi:E7(display_short)	psi-mi:MI:0018(two hybrid)	Park et al. (2000)	pubmed:10702232|mint:MINT-5212286	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-7206736|mint:MINT-69569	intact-miscore:0.37
uniprotkb:P52292	uniprotkb:P04012	uniprotkb:IMA1_HUMAN	uniprotkb:VL1_HPV11	uniprotkb:IMA1_HUMAN	uniprotkb:VL1_HPV11	psi-mi:MI:0059(gst pull down)	-	pubmed:12620808	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:32864|virhostnet-nrid:29316	virhostnet-miscore:0.33655286
uniprotkb:P52292	uniprotkb:P04012	intact:EBI-349938|uniprotkb:Q9BRU5|uniprotkb:B9EJD6|uniprotkb:Q53YE3|intact:EBI-9377406|uniprotkb:Q6NVW7	intact:EBI-8619990|intact:MINT-260992	psi-mi:ima1_human(display_long)|uniprotkb:KPNA2(gene name)|psi-mi:KPNA2(display_short)|uniprotkb:RCH1(gene name synonym)|uniprotkb:SRP1(gene name synonym)|uniprotkb:Karyopherin subunit alpha-2(gene name synonym)|uniprotkb:SRP1-alpha(gene name synonym)|uniprotkb:RAG cohort protein 1(gene name synonym)	psi-mi:vl1_hpv11(display_long)|uniprotkb:L1(gene name)|psi-mi:L1(display_short)	psi-mi:MI:0096(pull down)	Nelson et al. (2003)	pubmed:12620808|mint:MINT-5216205	9606	10580	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0471(MINT)	intact:EBI-8620035|mint:MINT-73365	intact-miscore:0.44
uniprotkb:P52292	uniprotkb:P04012	uniprotkb:IMA1_HUMAN	uniprotkb:VL1_HPV11	uniprotkb:IMA1_HUMAN	uniprotkb:VL1_HPV11	psi-mi:MI:0049(filter binding)	-	pubmed:10440932	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:32683|virhostnet-nrid:29316	virhostnet-miscore:0.33655286
uniprotkb:P27816	uniprotkb:P04020	uniprotkb:MAP4_HUMAN	uniprotkb:VE7_HPV11	uniprotkb:MAP4_HUMAN	uniprotkb:VE7_HPV11	psi-mi:MI:0676(tandem affinity purification)	-	pubmed:22810586	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:13144|virhostnet-nrid:12395	virhostnet-miscore:0.32715574
uniprotkb:P27816	uniprotkb:P04020	intact:EBI-715255|uniprotkb:Q59FT2|uniprotkb:Q68D74|uniprotkb:Q6ZUW9|uniprotkb:Q96NS9|uniprotkb:Q13082|uniprotkb:Q96A76|uniprotkb:Q86V26	intact:EBI-7005254|intact:MINT-123217	psi-mi:map4_human(display_long)|uniprotkb:MAP4(gene name)|psi-mi:MAP4(display_short)	psi-mi:ve7_hpv11(display_long)|uniprotkb:E7(gene name)|psi-mi:E7(display_short)	psi-mi:MI:0676(tandem affinity purification)	Rozenblatt-Rosen et al. (2012)	doi:10.1038/nature11288|pubmed:22810586|imex:IM-25307	9606	10580	psi-mi:MI:0914(association)	psi-mi:MI:0471(MINT)	intact:EBI-11722455|psi-mi:MI:0471|imex:IM-25307-619	intact-miscore:0.35
uniprotkb:P33993	uniprotkb:P04019	uniprotkb:MCM7_HUMAN	uniprotkb:VE6_HPV11	uniprotkb:MCM7_HUMAN	uniprotkb:VE6_HPV11	psi-mi:MI:0096(pull down)	-	pubmed:14675634	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:28145|virhostnet-nrid:26680	virhostnet-miscore:0.41323432
uniprotkb:P33993	uniprotkb:P04019	intact:EBI-355924|uniprotkb:Q15076|uniprotkb:Q96D34|uniprotkb:Q96GL1|uniprotkb:A4D2A1|uniprotkb:A4D2A2|uniprotkb:E9PGN9	intact:EBI-1177232	psi-mi:mcm7_human(display_long)|uniprotkb:MCM7(gene name)|psi-mi:MCM7(display_short)|uniprotkb:CDC47(gene name synonym)|uniprotkb:MCM2(gene name synonym)|uniprotkb:CDC47 homolog(gene name synonym)|uniprotkb:P1.1-MCM3(gene name synonym)	psi-mi:ve6_hpv11(display_long)|uniprotkb:E6(gene name)|psi-mi:E6(display_short)	psi-mi:MI:0018(two hybrid)	Kukimoto et al. (1998)	pubmed:9705868|mint:MINT-6548097	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-8681474|mint:MINT-77752	intact-miscore:0.59
uniprotkb:P33993	uniprotkb:P04019	intact:EBI-355924|uniprotkb:Q15076|uniprotkb:Q96D34|uniprotkb:Q96GL1|uniprotkb:A4D2A1|uniprotkb:A4D2A2|uniprotkb:E9PGN9	intact:EBI-1177232	psi-mi:mcm7_human(display_long)|uniprotkb:MCM7(gene name)|psi-mi:MCM7(display_short)|uniprotkb:CDC47(gene name synonym)|uniprotkb:MCM2(gene name synonym)|uniprotkb:CDC47 homolog(gene name synonym)|uniprotkb:P1.1-MCM3(gene name synonym)	psi-mi:ve6_hpv11(display_long)|uniprotkb:E6(gene name)|psi-mi:E6(display_short)	psi-mi:MI:0096(pull down)	Gupta et al. (2003)	pubmed:14675634|mint:MINT-5216832	9606	10580	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0471(MINT)	intact:EBI-7069906|mint:MINT-73288	intact-miscore:0.59
uniprotkb:P01106	uniprotkb:P04020	intact:EBI-447544|intact:EBI-1058440|uniprotkb:P01107|uniprotkb:Q14026|uniprotkb:A8WFE7|dip:DIP-28143N	intact:EBI-7005254|intact:MINT-123217	psi-mi:myc_human(display_long)|uniprotkb:Proto-oncogene c-Myc(gene name synonym)|uniprotkb:Class E basic helix-loop-helix protein 39(gene name synonym)|uniprotkb:BHLHE39(gene name synonym)|uniprotkb:Transcription factor p64(gene name synonym)|uniprotkb:MYC(gene name)|psi-mi:MYC(display_short)	psi-mi:ve7_hpv11(display_long)|uniprotkb:E7(gene name)|psi-mi:E7(display_short)	psi-mi:MI:0096(pull down)	Wang et al. (2007)	pubmed:17070091|mint:MINT-6623498	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-7063737|mint:MINT-6628169	intact-miscore:0.51
uniprotkb:P01106	uniprotkb:P04020	intact:EBI-447544|intact:EBI-1058440|uniprotkb:P01107|uniprotkb:Q14026|uniprotkb:A8WFE7|dip:DIP-28143N	intact:EBI-7005254|intact:MINT-123217	psi-mi:myc_human(display_long)|uniprotkb:Proto-oncogene c-Myc(gene name synonym)|uniprotkb:Class E basic helix-loop-helix protein 39(gene name synonym)|uniprotkb:BHLHE39(gene name synonym)|uniprotkb:Transcription factor p64(gene name synonym)|uniprotkb:MYC(gene name)|psi-mi:MYC(display_short)	psi-mi:ve7_hpv11(display_long)|uniprotkb:E7(gene name)|psi-mi:E7(display_short)	psi-mi:MI:0018(two hybrid)	Wang et al. (2007)	pubmed:17070091|mint:MINT-6623498	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:0471(MINT)	intact:EBI-7063620|mint:MINT-6628152	intact-miscore:0.51
uniprotkb:P05023	uniprotkb:B9UPF3	uniprotkb:AT1A1_HUMAN	uniprotkb:B9UPF3_HPV11	uniprotkb:AT1A1_HUMAN	uniprotkb:B9UPF3_HPV11	psi-mi:MI:0676(tandem affinity purification)	-	pubmed:22810586	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:4106|virhostnet-nrid:4091	virhostnet-miscore:0.32715574
uniprotkb:P05023	uniprotkb:P69901	intact:EBI-358778|uniprotkb:Q16689|uniprotkb:Q6LDM4|uniprotkb:Q9UJ20|uniprotkb:Q9UJ21|uniprotkb:B2RBR6|uniprotkb:Q9UCN1|uniprotkb:B7Z3U6|uniprotkb:B7Z2T5|uniprotkb:F5H3A1|intact:EBI-10963133	intact:EBI-11733185|uniprotkb:P04018	psi-mi:at1a1_human(display_long)|uniprotkb:ATP1A1(gene name)|psi-mi:ATP1A1(display_short)|uniprotkb:Sodium pump subunit alpha-1(gene name synonym)	psi-mi:ve5b_hpv11(display_long)	psi-mi:MI:0676(tandem affinity purification)	Rozenblatt-Rosen et al. (2012)	doi:10.1038/nature11288|pubmed:22810586|imex:IM-25307	9606	10580	psi-mi:MI:0914(association)	psi-mi:MI:0471(MINT)	intact:EBI-11733364|psi-mi:MI:0471|imex:IM-25307-227	intact-miscore:0.35
uniprotkb:P16615	uniprotkb:B9UPF3	uniprotkb:AT2A2_HUMAN	uniprotkb:B9UPF3_HPV11	uniprotkb:AT2A2_HUMAN	uniprotkb:B9UPF3_HPV11	psi-mi:MI:0676(tandem affinity purification)	-	pubmed:22810586	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:12986|virhostnet-nrid:12237	virhostnet-miscore:0.32715574
uniprotkb:P16615	uniprotkb:P69901	intact:EBI-358933|uniprotkb:P16614|uniprotkb:A6NDN7|uniprotkb:B4DF05|uniprotkb:Q86VJ2	intact:EBI-11733185|uniprotkb:P04018	psi-mi:at2a2_human(display_long)|uniprotkb:ATP2A2(gene name)|psi-mi:ATP2A2(display_short)|uniprotkb:ATP2B(gene name synonym)|uniprotkb:Calcium pump 2(gene name synonym)|uniprotkb:Calcium-transporting ATPase sarcoplasmic reticulum type, slow twitch skeletal muscle isoform(gene name synonym)|uniprotkb:Endoplasmic reticulum class 1/2 Ca(2+) ATPase(gene name synonym)	psi-mi:ve5b_hpv11(display_long)	psi-mi:MI:0676(tandem affinity purification)	Rozenblatt-Rosen et al. (2012)	doi:10.1038/nature11288|pubmed:22810586|imex:IM-25307	9606	10580	psi-mi:MI:0914(association)	psi-mi:MI:0471(MINT)	intact:EBI-11733364|psi-mi:MI:0471|imex:IM-25307-227	intact-miscore:0.35
uniprotkb:P20020	uniprotkb:P69901	intact:EBI-5279998|uniprotkb:Q12992|uniprotkb:Q12993|uniprotkb:Q13819|uniprotkb:Q13820|uniprotkb:Q13821|uniprotkb:Q16504|uniprotkb:Q93082	intact:EBI-11733185|uniprotkb:P04018	psi-mi:at2b1_human(display_long)|uniprotkb:ATP2B1(gene name)|psi-mi:ATP2B1(display_short)|uniprotkb:PMCA1(gene name synonym)|uniprotkb:Plasma membrane calcium ATPase isoform 1(gene name synonym)|uniprotkb:Plasma membrane calcium pump isoform 1(gene name synonym)	psi-mi:ve5b_hpv11(display_long)	psi-mi:MI:0676(tandem affinity purification)	Rozenblatt-Rosen et al. (2012)	doi:10.1038/nature11288|pubmed:22810586|imex:IM-25307	9606	10580	psi-mi:MI:0914(association)	psi-mi:MI:0471(MINT)	intact:EBI-11733364|psi-mi:MI:0471|imex:IM-25307-227	intact-miscore:0.35
uniprotkb:P20020	uniprotkb:B9UPF3	uniprotkb:AT2B1_HUMAN	uniprotkb:B9UPF3_HPV11	uniprotkb:AT2B1_HUMAN	uniprotkb:B9UPF3_HPV11	psi-mi:MI:0676(tandem affinity purification)	-	pubmed:22810586	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:13076|virhostnet-nrid:12327	virhostnet-miscore:0.32715574
uniprotkb:Q8TED1	uniprotkb:B9UPF3	uniprotkb:GPX8_HUMAN	uniprotkb:B9UPF3_HPV11	uniprotkb:GPX8_HUMAN	uniprotkb:B9UPF3_HPV11	psi-mi:MI:0676(tandem affinity purification)	-	pubmed:22810586	9606	10580	psi-mi:MI:0915(physical association)	psi-mi:MI:1114(virhostnet)	virhostnet-rid:13043|virhostnet-nrid:12294	virhostnet-miscore:0.32715574
