Human	Herpes
P51911	Herpes:G3CKS7
P52565	Herpes:Q69117
P52943	Herpes:G3CKS7
P52943	Herpes:Q3KSR4
P53621	Herpes:G3CKS7
P53621	Herpes:Q3KSR4
P54760	Herpes:K9UT94
P62942	Herpes:K9UT94
P62995	Herpes:Q3KSU1
P63010	Herpes:P0C762
P68871	Herpes:Q3KSU8
P80303	Herpes:Q3KSU8
P98194	Herpes:K9UT94
Q02818	Herpes:Q3KSR7
Q04721	Herpes:K9UT94
Q06210	Herpes:G3CKS7
Q07960	Herpes:Q3KSR4
Q12797	Herpes:G3CKS7
Q13308	Herpes:K9UT94
Q13586	Herpes:K9UT94
Q13586	Herpes:Q3KSR4
Q13643	Herpes:K9UT94
Q13671	Herpes:G3CKS7
Q13765	Herpes:Q69117
Q14192	Herpes:Q3KSR4
Q14192	Herpes:Q69117
Q14192	Herpes:G3CKS7
Q14393	Herpes:G3CKS7
Q14393	Herpes:A0A0C7TUY8
Q14393	Herpes:Q3KSR4
Q14393	Herpes:Q69117
Q14517	Herpes:Q69117
Q14517	Herpes:G3CKS7
Q14517	Herpes:K9UT94
Q14699	Herpes:Q3KSR4
Q14699	Herpes:K9UT94
Q14699	Herpes:G3CKS7
Q15012	Herpes:K9UT94
Q15036	Herpes:K9UT94
Q15262	Herpes:K9UT94
Q15334	Herpes:G3CKS7
Q15404	Herpes:Q3KSR4
Q15434	Herpes:G3CKS7
Q15582	Herpes:Q3KSR4
Q15723	Herpes:Q3KSN9
Q15942	Herpes:G3CKS7
Q15942	Herpes:Q69139
Q16206	Herpes:Q3KSQ2
Q16527	Herpes:Q3KSR4
Q16527	Herpes:G3CKS7
Q27J81	Herpes:K9UT94
Q27J81	Herpes:Q3KSR4
Q3KQU3	Herpes:Q69117
Q3KQU3	Herpes:G3CKS7
Q4L180	Herpes:G3CKS7
Q53EP0	Herpes:G3CKS7
Q5JSL3	Herpes:Q69117
Q5JY77	Herpes:Q3KSQ2
Q5JY77	Herpes:P0C762
Q5SRE7	Herpes:P0C722
Q5T124	Herpes:P0C762
Q5T1M5	Herpes:Q69117
Q5TGY1	Herpes:G3CKS7
Q5VV42	Herpes:G3CKS7
Q63ZY3	Herpes:Q69117
Q63ZY3	Herpes:K9UT94
Q63ZY3	Herpes:I1YP38
Q63ZY3	Herpes:Q3KSR4
Q63ZY3	Herpes:G3CKS7
Q68DQ2	Herpes:G3CKS7
Q68DS7	Herpes:Q3KSU1
Q6AI12	Herpes:G3CKS7
Q6FH22	Herpes:P0C706
Q6IAA8	Herpes:K9UT94
Q6P996	Herpes:Q69117
Q6P996	Herpes:Q3KSR4
Q6P996	Herpes:K9UT94
Q6P996	Herpes:A0A0C7TUY8
Q6P996	Herpes:G3CKS7
Q6PJ69	Herpes:G3CKS7
Q6UVK1	Herpes:G3CKS7
Q6UX15	Herpes:K9UT94
Q70UQ0	Herpes:G3CKS7
Q70UQ0	Herpes:K9UT94
Q7L5D6	Herpes:G3CKS7
Q7Z333	Herpes:Q69117
Q7Z4F1	Herpes:K9UT94
Q7Z4V5	Herpes:Q69117
Q86SQ0	Herpes:K9UT94
Q86VY9	Herpes:K9UT94
Q86WC4	Herpes:K9UT94
Q86WN1	Herpes:Q3KSV2
Q86X95	Herpes:Q3KSU8
Q86Y82	Herpes:K9UT94
Q86YV9	Herpes:G3CKS7
Q8IUD2	Herpes:K9UT94
Q8IX21	Herpes:G3CKS7
Q8IXI2	Herpes:G3CKS7
Q8IY17	Herpes:G3CKS7
Q8IY17	Herpes:K9UT94
Q8IZ52	Herpes:I1YP38
Q8N2K0	Herpes:A0A0C7TUY8
Q8N2K0	Herpes:G3CKS7
Q8N4L2	Herpes:K9UT94
Q8NB49	Herpes:Q69117
Q8NC42	Herpes:K9UT94
Q8NC54	Herpes:K9UT94
Q8TAP6	Herpes:K9UT94
Q8TAS6	Herpes:P0C762
Q8TD31	Herpes:Q3KSU8
Q8WUM9	Herpes:K9UT94
Q8WV28	Herpes:Q3KSV2
Q8WWI1	Herpes:I1YP38
Q8WX93	Herpes:G3CKS7
Q8WY48	Herpes:Q3KSV2
Q92526	Herpes:Q3KSR4
Q92537	Herpes:K9UT94
Q93052	Herpes:Q69117
Q93062	Herpes:G3CKS7
Q93062	Herpes:Q3KSR4
Q96AQ6	Herpes:K9UT94
Q96BY9	Herpes:P0C701
Q96D09	Herpes:Q3KSQ2
Q96D15	Herpes:K9UT94
Q96EY1	Herpes:G3CKS7
Q96HC4	Herpes:Q69117
Q96HC4	Herpes:G3CKS7
Q96IX5	Herpes:G3CKS7
Q96J84	Herpes:K9UT94
Q96JJ7	Herpes:G3CKS7
Q96N66	Herpes:Q69117
Q96N66	Herpes:G3CKS7
Q96N66	Herpes:K9UT94
Q96RT7	Herpes:Q69117
Q96RT7	Herpes:G3CKS7
Q96ST2	Herpes:Q69117
Q99460	Herpes:G3CKS7
Q99460	Herpes:K9UT94
Q99500	Herpes:K9UT94
Q99523	Herpes:G3CKS7
Q99575	Herpes:Q69117
Q99650	Herpes:K9UT94
Q99700	Herpes:G3CKS7
Q99750	Herpes:Q3KSS4
Q9BQB6	Herpes:Q69117
Q9BQB6	Herpes:A0A0C7TUY8
Q9BQB6	Herpes:G3CKS7
Q9BQB6	Herpes:Q3KSR4
Q9BRK4	Herpes:P0C762
Q9BRK4	Herpes:P0C722
Q9BSJ8	Herpes:G3CKS7
Q9BT67	Herpes:K9UT94
Q9BT88	Herpes:K9UT94
Q9BWM7	Herpes:Q3KSR4
Q9BWM7	Herpes:G3CKS7
Q9BXS4	Herpes:K9UT94
Q9BZ29	Herpes:Q69117
Q9C0C2	Herpes:G3CKS7
Q9H496	Herpes:G3CKS7
Q9H5V8	Herpes:K9UT94
Q9H694	Herpes:G3CKS7
Q9H7F0	Herpes:K9UT94
Q9H8L6	Herpes:P0C706
Q9H9B1	Herpes:Q69117
Q9HA82	Herpes:Q3KSU8
Q9HAU0	Herpes:Q3KSR4
Q9HB63	Herpes:P0C722
Q9HC07	Herpes:G3CKS7
Q9HCE6	Herpes:Q3KSR8
Q9HCH0	Herpes:G3CKS7
Q9NQ79	Herpes:A0A0C7TA99
Q9NQX7	Herpes:K9UT94
Q9NR12	Herpes:Q69117
Q9NR12	Herpes:Q3KSR4
Q9NR12	Herpes:G3CKS7
Q9NR46	Herpes:A0A0C7TA99
Q9NRD5	Herpes:Q3KSR8
Q9NRD5	Herpes:Q3KSS4
Q9NSC5	Herpes:Q3KSP2
Q9NSC5	Herpes:Q3KSS3
Q9NSC5	Herpes:P0C6Z4
Q9NSC5	Herpes:A0A0C7TA99
Q9NSC5	Herpes:Q3KSR7
Q9NSC5	refseq:YP_401728
Q9NSC5	Herpes:V5KTY7
Q9NUJ3	Herpes:G3CKS7
Q9NV96	Herpes:K9UT94
Q9NV96	Herpes:Q69117
Q9NWV8	Herpes:G3CKS7
Q9NXH8	Herpes:Q69117
Q9NXH8	Herpes:G3CKS7
Q9NXH8	Herpes:K9UT94
Q9NXH8	Herpes:I1YP38
Q9NXS2	Herpes:G3CKS7
Q9NXS2	Herpes:K9UT94
Q9NZM1	Herpes:Q69117
Q9NZM1	Herpes:K9UT94
Q9NZM1	Herpes:G3CKS7
Q9NZM1	Herpes:I1YP38
Q9NZM1	Herpes:A0A0C7TUY8
Q9NZN4	Herpes:Q3KSR4
Q9NZQ3	Herpes:P0C706
Q9P0V3	Herpes:G3CKS7
Q9P266	Herpes:G3CKS7
Q9P270	Herpes:K9UT94
Q9P2E5	Herpes:I1YP38
Q9UDY4	Herpes:K9UT94
Q9UDY4	Herpes:G3CKS7
Q9UGP8	Herpes:G3CKS7
Q9UHC7	Herpes:G3CKS7
Q9UHD8	Herpes:G3CKS7
Q9UHF1	Herpes:A8CSJ8
Q9UHL4	Herpes:Q69117
Q9UHV2	Herpes:A0A0C7TUY8
Q9UHV2	refseq:YP_401725
Q9UHV2	Herpes:P0C701
Q9UHV2	Herpes:Q3KSU7
Q9UHV9	Herpes:Q69117
Q9UL15	Herpes:G3CKS7
Q9ULM3	Herpes:G3CKS7
Q9UNM6	Herpes:G3CKS7
Q9UP95	Herpes:K9UT94
Q9Y285	Herpes:G3CKS7
Q9Y2G8	Herpes:G3CKS7
Q9Y2G8	Herpes:K9UT94
Q9Y2I1	Herpes:G3CKS7
Q9Y2I1	Herpes:Q69117
Q9Y371	Herpes:Q69139
Q9Y371	Herpes:P0C722
Q9Y3C5	Herpes:K9UT94
Q9Y3Q8	Herpes:Q3KSQ2
Q9Y561	Herpes:K9UT94
Q9Y5K5	Herpes:G3CKS7
Q9Y5M8	Herpes:K9UT94
Q9Y5M8	Herpes:Q3KSR4
Q9Y5M8	Herpes:A0A0C7TUY8
Q9Y5M8	Herpes:G3CKS7
Q9Y6I3	Herpes:K9UT94
Q9Y6J9	Herpes:G3CKS7
Q9Y6M1	Herpes:G3CKS7
Q9Y6N5	Herpes:Q3KSR4
Q9Y6N5	Herpes:G3CKS7
Q9Y6N5	Herpes:A0A0C7TUY8
Q9Y6N5	Herpes:K9UT94
Q9Y6N5	Herpes:I1YP38
Q9Y6N5	Herpes:Q69117
P46934	Herpes:A0A2H4PJV3
A0A3B3ITW6	Herpes:A0A2H4PJV3
P05783	Herpes:G9I284
O75586	Herpes:P68336
Q13546	Herpes:P89462
P49336	Herpes:P68336
Q9Y572	Herpes:P89462
A0A087WYL7	Herpes:P68336
A0A1W2PS27	Herpes:P68336
B4DUA7	Herpes:P68336
Q96G25	Herpes:P68336
Q96RT1	Herpes:P89432
Q9NPJ6	Herpes:P68336
Q9NVC6	Herpes:P68336
Q9NWA0	Herpes:P68336
Q9NX70	Herpes:P68336
Q13153	Herpes:Q5PP90
Q14203	Herpes:G3G960
Q13177	Herpes:Q5PP90
Q13561	Herpes:G3G960
Q15223	Herpes:G3G922
P02671	Herpes:B1A9Q8
P56962	Herpes:B1A9Q8
Q9Y4K3	Herpes:Q66677
Q14790	Herpes:Q66674
O95999	Herpes:Q66677
Q96RT1	Herpes:Q18LE1
Q9Y4K3	Herpes:Q8V2D1
P52294	Herpes:Q04234
Q13651	Herpes:Q9J4B7
P16234-1	Herpes:A8T7D5
Q08334	Herpes:Q9J4B7
P11021	Herpes:B9VXK6
P07437	Herpes:B9VXK6
P55795	Herpes:B9VXK6
P12036	Herpes:B9VXK6
Q71UM5	Herpes:B9VXK6
O95071	Herpes:B9VXK6
Q9NVI7	Herpes:B9VXK6
P62736	Herpes:B9VXK6
P42677	Herpes:B9VXK6
P23497	Herpes:P03169
P63267	Herpes:B9VXK6
Q71U36	Herpes:B9VXK6
Q14790	Herpes:B9VXK6
O14654	Herpes:B9VXK6
Q9BQE3	Herpes:B9VXK6
B2RTY4	Herpes:B9VXK6
P01892	Herpes:P18139
P50395	Herpes:B9VXK6
P61026	Herpes:B9VXK6
Q70EL1	Herpes:B9VXK6
Q9NUL7	Herpes:B9VXK6
Q07812	Herpes:P16778
P39748	Herpes:P16749
O96017	Herpes:P06725
O96017	Herpes:P06726
P62993-1	Herpes:P16749
P52294	Herpes:P16727
P60842	Herpes:P16749
Q9P0J0	Herpes:P16749
P11940	Herpes:P16749
P04406	Herpes:P16749
P18615	Herpes:P16749
P68400	Herpes:P16727
Q9H307	Herpes:P16749
O00629	Herpes:P16727
P35579	Herpes:P16727
Q07912	Herpes:P16749
Q12959	Herpes:P09708
Q9H446	Herpes:P16749
Q13651	Herpes:P17150
P08123	Herpes:P16749
P49757	Herpes:P16749
P43235	Herpes:P16749
Q9UHK0	Herpes:P16749
Q7KZ85	Herpes:P16749
P07858	Herpes:P16749
Q9Y2B0	Herpes:P16749
P51805	Herpes:P16749
P78423	Herpes:P69332
Q6UUV7	Herpes:P16749
P20592	Herpes:P16749
P27348	Herpes:P16727
P07355	Herpes:P16727
P09651	Herpes:P19893
P52292	Herpes:P16727
O00505	Herpes:P16727
Q13164	Herpes:P16727
O00231	Herpes:P16727
Q09028	Herpes:P16727
P61956	Herpes:P19893
Q07021	Herpes:P16727
P08670	Herpes:P16727
P13010	Herpes:P16727
A8MU27	Herpes:P19893
B0QYN7	Herpes:P19893
B8ZZN6	Herpes:P19893
I3L0A0	Herpes:P16727
O15144	Herpes:P16727
P05388	Herpes:P16727
P17252	Herpes:P16791
P41218	Herpes:P06725
P61160	Herpes:P16727
Q16666-2	Herpes:P06725
Q5VY80	Herpes:P16757
Q6H3X3	Herpes:P16757
Q6K0P9	Herpes:P06725
Q9BUN8	Herpes:P09727
Q9BZM5	Herpes:P16757
P60842	Herpes:D3YRZ7
P11940	Herpes:D3YRZ7
Q07812	Herpes:Q6SW94
Q9Y4K3	Herpes:Q6SWB7
P68400	Herpes:Q6SW29
P29590	Herpes:F5HCM1
P11021	Herpes:Q6SVZ5
P11021	Herpes:Q6SW29
Q13651	Herpes:F5HC71
P04843	Herpes:Q6SVZ5
P27824	Herpes:Q6SVZ5
Q15326	Herpes:Q6SW29
Q96FJ2	Herpes:Q6SW29
P67870	Herpes:Q6SW29
O00505	Herpes:Q6SW29
P08708	Herpes:Q6SW29
P63167	Herpes:Q6SW29
P04844	Herpes:Q6SVZ5
P41227	Herpes:F5HAM0
Q9BUN8	Herpes:Q6SVZ5
P14735-1	Herpes:Q9J3M8
P20916	Herpes:Q9J3M8
P20916	Herpes:Q4JR05
P08047	Herpes:Q6QCP6
P52292	Herpes:Q6QCM6
P07900	Herpes:A8E1C4
Q96QK1	Herpes:A8E1H1
P68104	Herpes:A8E1C4
P11021	Herpes:A8E1C4
Q05639	Herpes:A8E1C4
P34932	Herpes:A8E1C4
P68371	Herpes:A8E1C4
Q92598	Herpes:A8E1C4
Q9Y572	Herpes:A8E1H1
Q5VTE0	Herpes:A8E1C4
P07437	Herpes:A8E1C4
Q13547	Herpes:A8E1C4
Q92769	Herpes:A8E1C4
P52597	Herpes:A8E1C4
P31943	Herpes:A8E1C4
P55795	Herpes:A8E1C4
P34931	Herpes:A8E1H1
Q09028	Herpes:A8E1C4
Q16576	Herpes:A8E1C4
P49368	Herpes:A8E1C4
P49411	Herpes:A8E1C4
Q71U36	Herpes:A8E1C4
O14654	Herpes:A8E1C4
Q9BQE3	Herpes:A8E1C4
Q13330	Herpes:A8E1C4
O94776	Herpes:A8E1C4
O95816	Herpes:A8E1C4
O60341	Herpes:A8E1C4
P56545	Herpes:A8E1C4
Q13363	Herpes:A8E1C4
Q4G0F5	Herpes:A8E1H1
Q92618	Herpes:A8E1C4
Q9H171	Herpes:A8E1H1
Q9UPU5	Herpes:A8E1C4
Q13546	refseq:YP_214057
Q9Y572	refseq:YP_214057
P07437	Herpes:H2A1D8
P12036	Herpes:H2A1D8
Q71UM5	Herpes:H2A1D8
P42677	Herpes:H2A1D8
P49411	Herpes:H2A1D8
Q71U36	Herpes:H2A1D8
O14654	Herpes:H2A1D8
Q9BQE3	Herpes:H2A1D8
Q3ZCQ8	Herpes:H2A1D8
O95816	Herpes:H2A1D8
Q9H171	refseq:YP_214057
Q9Y6K9	Herpes:Q06A28
Q00403	Herpes:P17473
P20226-1	Herpes:P17473
P20226	Herpes:Q05906
P35268	Herpes:P17473
Q00403	Herpes:P87662
P20226	Herpes:P87662
P20226	Herpes:L8B1Q7
P20226	Herpes:Q5NTY3
P24928	Herpes:L8B1Q7
P24928	Herpes:Q5NTY3
P01024	Herpes:Q6F4H9
P20226	Herpes:P28939
Q14160	Herpes:P17589
Q9UHD2	Herpes:P08353
Q9UKJ1	Herpes:P06436
Q92956	Herpes:P57083
O95295	Herpes:L0N4F0
P00846	Herpes:L0N4F0
P48201	Herpes:L0N4F0
P19838	Herpes:P10226
P78527	Herpes:P04296
P19525	Herpes:P04487
Q9Y4K3	Herpes:P10221
Q9Y4K3	Herpes:P10191
Q15750	Herpes:P10221
Q9NYJ8	Herpes:P10221
Q93008	Herpes:P08393
P07900	Herpes:P04413
Q93009	Herpes:P04296
Q93009	Herpes:P08393
P01857	Herpes:P04488
P17844	Herpes:P04296
P46777	Herpes:P04487
P68104	Herpes:P04413
P68104	Herpes:P04487
Q14203	Herpes:P10209
Q14203	Herpes:P10193
Q71SY5	Herpes:P06481
P62753	Herpes:P04487
P11940	Herpes:P04487
Q9UBU9	Herpes:P10238
O00459	Herpes:P10191
P04406	Herpes:P04487
P13164	Herpes:P10204
P62269	Herpes:P04413
P62269	Herpes:P08393
P62269	Herpes:P36313
P62269	Herpes:P04487
P02545	Herpes:P10218
P02545	Herpes:P04296
P02545	Herpes:P10215
P51610-1	Herpes:P06492
P62805	Herpes:P36313
P62805	Herpes:P04487
P49959	Herpes:P04296
Q08379	Herpes:P32888
Q08379	Herpes:P10218
Q15654	Herpes:P10215
P56524	Herpes:P08393
P63172	Herpes:P10219
P63172	Herpes:P10230
Q9UKL0	Herpes:P04296
Q9UKL0	Herpes:P08393
O95786	Herpes:P04487
Q03518	Herpes:P03170
P04637	Herpes:P68331
O14734	Herpes:P04413
O14734	Herpes:P08393
P09874	Herpes:P04296
Q9BUJ2	Herpes:P10191
Q9BUJ2	Herpes:P04413
P51617	Herpes:P10221
Q05639	Herpes:P04413
Q9BYX4	Herpes:P04487
Q9HCE1	Herpes:P04487
Q14457	Herpes:P36313
O95639	Herpes:P06477
Q9H2P0	Herpes:P04296
Q8NFH5	Herpes:P10205
Q5VSY0	Herpes:P10231
Q5VSY0	Herpes:P08393
Q7L7L0	Herpes:P04487
Q13137	Herpes:P04295
Q13137	Herpes:P10218
P49116	Herpes:P10221
P62937	Herpes:P04487
Q9P1Z3	Herpes:P08393
Q12933	Herpes:P10230
Q9UQL6	Herpes:P08393
Q92878	Herpes:P04296
O43390	Herpes:P04487
Q96EZ8	Herpes:P04485
Q96EZ8	Herpes:P10224
O60506	Herpes:P04296
Q9BQG0	Herpes:P04487
Q13162	Herpes:P04413
P50991	Herpes:P04413
P78371	Herpes:P04413
Q9BYM8	Herpes:P10240
Q9BYM8	Herpes:P10231
Q9NZI8	Herpes:P04487
P50990	Herpes:P04413
O43865	Herpes:P04288
Q12873	Herpes:P04296
Q16543	Herpes:P04413
O95251	Herpes:P68331
Q9Y5B9	Herpes:P04296
P42766	Herpes:P04487
Q8WWM7	Herpes:P04487
Q99623	Herpes:P04487
Q71DI3	Herpes:P04487
Q8N257	Herpes:P04487
Q96FJ2	Herpes:P08543
P07339	Herpes:P10191
Q7Z7J5	Herpes:P08393
Q5VTE0	Herpes:P04487
Q5VTE0	Herpes:P04413
P26196	Herpes:P04487
Q08211	Herpes:P04487
P50402	Herpes:P04296
P50402	Herpes:P10218
P06733	Herpes:P04487
P07437	Herpes:P04413
P07437	Herpes:P10225
P07437	Herpes:P36313
Q01844	Herpes:P10204
Q8NF91	Herpes:P04413
Q15393	Herpes:P04296
O75533	Herpes:P04296
P12956	Herpes:P04296
Q96ST3	Herpes:P04296
Q9UBQ5	Herpes:P06477
Q9UMS4	Herpes:P04296
P05141	Herpes:P04413
P12236	Herpes:P04413
Q9NZM5	Herpes:P04485
Q9NZM5	Herpes:P08393
Q96B97	Herpes:P08393
Q96B97	Herpes:P10233
P20671	Herpes:P04487
P58876	Herpes:P04487
P33778	Herpes:P04487
P84243	Herpes:P04487
Q92769	Herpes:P04296
P52789	Herpes:P06477
P09651	Herpes:P04487
P52597	Herpes:P04487
P31943	Herpes:P04487
P31943	Herpes:P04413
P55795	Herpes:P04413
P55795	Herpes:P04487
P61978	Herpes:P10238
Q00839	Herpes:P04487
P08238	Herpes:P04413
P08238	Herpes:P04487
P10809	Herpes:P04487
P10914	Herpes:P10228
P08865	Herpes:P04487
P07195	Herpes:P04487
Q08380	Herpes:P10225
Q08380	Herpes:P04413
P49736	Herpes:P04296
Q5QNW6	Herpes:P04487
P43246	Herpes:P04296
P55209	Herpes:P04296
P19338	Herpes:P04487
P12036	Herpes:P08393
P12036	Herpes:P36313
P15531	Herpes:P10228
Q15233	Herpes:P10230
P06748	Herpes:P04487
P67809	Herpes:P04487
P25705	Herpes:P04487
Q06830	Herpes:P04413
P05165	Herpes:P04487
P05166	Herpes:P04487
Q71UM5	Herpes:P36313
P12004	Herpes:P04296
P24666	Herpes:P04413
P18859	Herpes:P08393
O15162	Herpes:P10218
O15162	Herpes:P10227
P62136	Herpes:P04296
P62136	Herpes:P36313
Q9BTM1	Herpes:P04487
Q9NPF5	Herpes:P04296
Q96RQ3	Herpes:P04487
Q9HD23	Herpes:P10191
Q7Z434	Herpes:P04487
Q06609	Herpes:P10215
P62736	Herpes:P10191
P62736	Herpes:P36313
P62736	Herpes:P04487
P62826	Herpes:P10209
Q09028	Herpes:P04296
Q04206	Herpes:P10226
P39023	Herpes:P04487
Q02878	Herpes:P04487
P18124	Herpes:P04487
P62424	Herpes:P04487
P62917	Herpes:P04487
P32969	Herpes:P04487
P62913	Herpes:P04487
P30050	Herpes:P04487
P18621	Herpes:P04487
P18621	Herpes:P36313
Q07020	Herpes:P04487
P35268	Herpes:P04487
P35268	Herpes:P08392
P83731	Herpes:P04487
P61254	Herpes:P04487
P61353	Herpes:P04487
P46776	Herpes:P04487
P46779	Herpes:P04487
P46779	Herpes:P06477
P62899	Herpes:P04487
P62910	Herpes:P04487
P49207	Herpes:P04487
P18077	Herpes:P04487
P61513	Herpes:P04487
P83881	Herpes:P04487
P15880	Herpes:P04487
P23396	Herpes:P04413
P23396	Herpes:P04487
P61247	Herpes:P04487
P62701	Herpes:P04487
P46782	Herpes:P04487
P62241	Herpes:P04487
P46781	Herpes:P04487
P62280	Herpes:P04487
P62277	Herpes:P04487
P62263	Herpes:P10204
P62249	Herpes:P04413
P08708	Herpes:P10204
P62266	Herpes:P04487
P42677	Herpes:P36313
P31151	Herpes:P10204
P21673	Herpes:P04288
Q9HCC0	Herpes:P04487
P54132	Herpes:P04296
P84103	Herpes:P10238
Q6NSJ2	Herpes:P04413
P51531	Herpes:P04296
P51532	Herpes:P04296
Q92922	Herpes:P04296
Q8TAQ2	Herpes:P04296
Q969G3	Herpes:P04296
P62304	Herpes:P10240
P38398	Herpes:P04296
P49458	Herpes:P10204
P49458	Herpes:P04487
P19474	Herpes:P10225
O95793	Herpes:P04487
P17987	Herpes:P04413
Q07021	Herpes:P10238
Q12888	Herpes:P08393
P63267	Herpes:P36313
P63267	Herpes:P04487
P49368	Herpes:P04413
Q9H0U9	Herpes:P68331
P0CG48	Herpes:P08393
Q14191	Herpes:P04296
P13010	Herpes:P04296
Q71U36	Herpes:P36313
Q71U36	Herpes:P04487
Q9H9H4	Herpes:P10230
Q9HAV7	Herpes:P04487
Q16695	Herpes:P04487
Q99878	Herpes:P04487
Q93077	Herpes:P04487
P04908	Herpes:P04487
Q6FI13	Herpes:P04487
Q16777	Herpes:P04487
P62807	Herpes:P04487
Q99880	Herpes:P04487
Q99877	Herpes:P04487
Q99879	Herpes:P04487
Q93079	Herpes:P04487
P23527	Herpes:P04487
Q16778	Herpes:P04487
P68431	Herpes:P04487
Q8WYH8	Herpes:P10224
O60264	Herpes:P04296
O14654	Herpes:P04413
Q9BQE3	Herpes:P04487
Q9BQE3	Herpes:P36313
Q9Y6K9	Herpes:P10230
Q9Y6K9	Herpes:P32888
Q96KK5	Herpes:P04487
O60814	Herpes:P04487
Q9Y265	Herpes:P04296
P63167	Herpes:P08543
P22681	Herpes:P08393
P16152	Herpes:P10204
O15379	Herpes:P08393
P0C0S8	Herpes:P04487
P06899	Herpes:P04487
Q92522	Herpes:P04487
O76064	Herpes:P08393
O14981	Herpes:P04296
P40227	Herpes:P04413
O14964	Herpes:P10191
O14964	Herpes:P10220
Q9NR30	Herpes:P04487
O14933	Herpes:P06477
P62829	Herpes:P04487
P62829	Herpes:P36313
Q9Y287	Herpes:P10209
O95816	Herpes:P10225
Q9UKV0	Herpes:P08393
Q9Y4E8	Herpes:P04294
A0A087WYF9	Herpes:P04296
A0A2R8YG02	Herpes:P04296
A5A3E0	Herpes:P04487
A6NMQ1	Herpes:P10193
B7ZLQ5	Herpes:P04296
E9PRY8	Herpes:P08393
H0YL14	Herpes:P10209
H3BLV9	Herpes:P10238
O00308	Herpes:P10240
O00327	Herpes:P08393
O00585	Herpes:P10204
O14686	Herpes:P04296
O14770	Herpes:P10201
O14770	Herpes:P10191
O14782	Herpes:P10225
O14807	Herpes:P10204
O15392	Herpes:P06477
O15503	Herpes:P10204
O43557	Herpes:P10204
O43559	Herpes:P10233
O43739	Herpes:P10204
O43805	Herpes:P10230
O60262	Herpes:P10224
O60341	Herpes:P10191
O60437	Herpes:P04296
O60519	Herpes:P10224
O60760	Herpes:P10224
O75177	Herpes:P06477
O75558	Herpes:P10224
O75828	Herpes:P10204
O75909	Herpes:P10204
O76095	Herpes:P06477
O95153	Herpes:P04296
O95273	Herpes:P32888
O95273	Herpes:P10220
O95273	Herpes:P10218
O95273	Herpes:P10240
O95602	Herpes:P04296
O95989	Herpes:P10204
O95990	Herpes:P10204
O96006	Herpes:P06486
P00338	Herpes:P04487
P01024	Herpes:P10228
P01100	Herpes:P10230
P02511	Herpes:P10191
P04259	Herpes:P10191
P05114	Herpes:P10204
P05386	Herpes:P04487
P05388	Herpes:P04487
P05408	Herpes:P06477
P06028	Herpes:P10204
P07307	Herpes:P10227
P08237	Herpes:P10233
P08567	Herpes:P06477
P09884	Herpes:P10193
P09914	Herpes:P10191
P0C7W6	Herpes:P10217
P0DJI8	Herpes:P06477
P0DPB5	Herpes:P10204
P10398	Herpes:P10191
P12268	Herpes:P04296
P12277	Herpes:P04487
P13056	Herpes:P10205
P14210	Herpes:P10204
P14555	Herpes:P10204
P14770	Herpes:P10204
P15328	Herpes:P10204
P15328	Herpes:P06477
P16989	Herpes:P04487
P17028	Herpes:P04485
P17980	Herpes:P06485
P19419	Herpes:P10191
P19652	Herpes:P10204
P19838-PRO_0000030311	Herpes:P10226
P20585	Herpes:P04296
P22061	Herpes:P04487
P25101	Herpes:P10191
P25398	Herpes:P04487
P25398	Herpes:P06477
P26641	Herpes:P10204
P28370	Herpes:P04296
P29992	Herpes:P10191
P30281	Herpes:P08393
P30536	Herpes:P10204
P31260	Herpes:P10204
P34903	Herpes:P10191
P35372	Herpes:P10204
P35659	Herpes:P04296
P35914	Herpes:P06477
P36382	Herpes:P10204
P36578	Herpes:P04487
P36955	Herpes:P06477
P37198	Herpes:P10238
P39019	Herpes:P04487
P40429	Herpes:P04487
P40616	Herpes:P10204
P41240	Herpes:P04288
P43355	Herpes:P10219
P43360	Herpes:P08543
P46778	Herpes:P04487
P46783	Herpes:P04487
P48454	Herpes:P10191
P49763	Herpes:P06477
P50914	Herpes:P04487
P51808	Herpes:P10219
P52701	Herpes:P04296
P54920	Herpes:P06477
P55198	Herpes:P10230
P55774	Herpes:P06477
P56181	Herpes:P06477
P56378	Herpes:P10204
P56545	Herpes:P10186
P57053	Herpes:P04487
P57105	Herpes:P10231
P60022	Herpes:P10224
P60866	Herpes:P04487
P61313	Herpes:P04487
P61769	Herpes:P10204
P62081	Herpes:P04487
P62244	Herpes:P04487
P62750	Herpes:P04487
P62847	Herpes:P04487
P62854	Herpes:P04487
P62857	Herpes:P06481
P62861	Herpes:P04487
P62888	Herpes:P04487
P62906	Herpes:P04487
P63241	Herpes:P10204
P69892	Herpes:P10204
P82980	Herpes:P06477
P84098	Herpes:P04487
P98066	Herpes:P10230
Q01081	Herpes:P10191
Q01484	Herpes:P10209
Q01850	Herpes:P10191
Q02543	Herpes:P04487
Q02750	Herpes:P10204
Q03519	Herpes:P03170
Q08170	Herpes:P04487
Q12893	Herpes:P10204
Q12926	Herpes:P10228
Q12926	Herpes:P10205
Q13243	Herpes:P04487
Q13247	Herpes:P04487
Q13363	Herpes:P10186
Q13404	Herpes:P08393
Q13426	Herpes:P04296
Q13432	Herpes:P10204
Q14240	Herpes:P10225
Q14512	Herpes:P10204
Q14525	Herpes:P10218
